row,image1,image2,win1,win2,tie
1574,cccc9c5cdb49e263.jpeg,d464fcf27cee7212.jpeg,4,1,5
1575,7c4507addae0d0c0.jpeg,a3e2d092906565e3.jpeg,10,0,0
1576,67676ed79898886c.jpeg,8e6ad2bbbbb19199.jpeg,0,10,0
1577,d0c2480141200804.jpeg,f6cfc9394cbab2a2.jpeg,6,4,0
1578,383f6565ef66ce1a.jpeg,ed76f2b186663438.jpeg,1,9,0
1579,20209294362d910c.jpeg,9d8519a3a38494c9.jpeg,10,0,0
1580,d9c9d89c9c53c68e.jpeg,e1e96978a699f924.jpeg,10,0,0
1581,0c009298d1d3f2da.jpeg,c2080a4ae3221819.jpeg,0,10,0
1582,2f27c715189898a8.jpeg,c1c3a626b67767c7.jpeg,0,10,0
1583,9c9eb6b67bdb3327.jpeg,e3f391b929884161.jpeg,1,8,1
1584,089bcccccccdcc0d.jpeg,c8e092111969a9e9.jpeg,0,10,0
1585,0204336268d89e24.jpeg,c1d78f8883870737.jpeg,0,9,1
1586,d4d8f38292d6cd44.jpeg,e36567e571b38a80.jpeg,1,9,0
1587,98d9c71ff2649871.jpeg,fcf89f0d3c58aaab.jpeg,1,9,0
1588,909a232c8d1a18e2.jpeg,f8eee4e9c94c46d6.jpeg,6,3,1
1589,7bcbe260f836b699.jpeg,adcecc011144b939.jpeg,1,8,1
1590,39b226323af3f1c0.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
1591,280b9b682cddec9c.jpeg,cdc97979373773f3.jpeg,0,10,0
1592,959495959571d386.jpeg,e3f3f3d9e4d4ecdc.jpeg,2,6,2
1593,6270707169a13935.jpeg,8181693921989b9b.jpeg,10,0,0
1594,9858d878b8bd7c30.jpeg,d9c9d89c9c53c68e.jpeg,0,10,0
1595,966367c68ded8f13.jpeg,9999d149f95b31b9.jpeg,6,3,1
1596,044d59694f1a3b0a.jpeg,2409097c5693a719.jpeg,10,0,0
1597,00aee6e76dc2cbe9.jpeg,c0c1c3a7965396a6.jpeg,10,0,0
1598,301395c1c9cbdc56.jpeg,ff7b3fdd9f1f3cf0.jpeg,2,7,1
1599,0e466f26d61a1865.jpeg,d859b6d2c149a2a9.jpeg,10,0,0
1600,03879c302675f74f.jpeg,6f3d2ccdcc646a6e.jpeg,10,0,0
1601,bc9dd67e788044f2.jpeg,c8c8c8598982d552.jpeg,10,0,0
1602,01561511da5a386f.jpeg,f0d42074a93138e2.jpeg,2,5,3
1603,1c9c9a0d59782e4a.jpeg,7262e2e1f0f9acb2.jpeg,10,0,0
1604,00c0cb9bd3f49494.jpeg,79e5e05afb535b73.jpeg,0,10,0
1605,6b3f24c47474351d.jpeg,999a929230d0d0b4.jpeg,10,0,0
1606,4464252429192357.jpeg,5f66b66c6667e13d.jpeg,6,2,2
1607,bd2151b361d4cc15.jpeg,dadb646419b9998a.jpeg,5,5,0
1608,030f0a1ae4b32363.jpeg,80e0b0fcff37dfa6.jpeg,5,2,3
1609,0ece4a529a123622.jpeg,c4c6c6d6863511a6.jpeg,7,0,3
1610,2f27c715189898a8.jpeg,3191dde5a02cc298.jpeg,1,9,0
1611,8484840d79696130.jpeg,e36567e571b38a80.jpeg,10,0,0
1612,679ea1ec6c791d05.jpeg,e8e272a6c6cec929.jpeg,8,1,1
1613,e8e272a6c6cec929.jpeg,fcf6beb4363832b8.jpeg,0,10,0
1614,47ddbc7cda1b8549.png,6176f2f96138feff.jpeg,10,0,0
1615,71e15112383cae55.jpeg,e3f391b929884161.jpeg,0,10,0
1616,3b9919a9cccecb1c.jpeg,9a4cc1f336cdc81a.jpeg,10,0,0
1617,404606242e3a2612.jpeg,c809098585c96dec.jpeg,0,3,7
1618,98787cec62269686.jpeg,f2f2c8c8a8a8ecc4.jpeg,0,10,0
1619,9e9e9fb2f2a72112.jpeg,f1c4e1735724b0cc.jpeg,10,0,0
1620,6c3e3a79f9f2f878.jpeg,e1b1e9ed676dcea9.jpeg,10,0,0
1621,4e0e0c4e423c292e.jpeg,6438203030b4b070.jpeg,1,8,1
1622,149270991a64a484.jpeg,2427c9d4b7c6988c.jpeg,8,1,1
1623,3cb573b23e6edf62.jpeg,d9f4924319000884.jpeg,0,10,0
1624,8d81e2787cd6f354.jpeg,98787cec62269686.jpeg,10,0,0
1625,47731ad387878383.jpeg,e0c0e060908d0799.jpeg,0,10,0
1626,64cbf336b71b3818.jpeg,84e5390919731b3c.jpeg,4,5,1
1627,4bf1fd9d1eccf533.jpeg,f8b0bcd85bccc7b2.jpeg,9,1,0
1628,cda7b6383831303a.jpeg,f0b0b4a6dee6663e.jpeg,0,10,0
1629,679ea1ec6c791d05.jpeg,f1e0e0f9fb6c6d5c.jpeg,10,0,0
1630,64a327232a4bdd5e.jpeg,e2c6861206b898e2.jpeg,1,6,3
1631,3e1331319939143c.png,797ed0c0e2d746d8.jpeg,10,0,0
1632,88892f2733e7e3c7.jpeg,98988dff9383a30b.jpeg,1,8,1
1633,09d8d89d0b5d6b2c.jpeg,81b8f37325b6b554.jpeg,6,0,4
1634,aab2b2622692a8f0.jpeg,f37164a4d456dbf8.jpeg,7,3,1
1635,9f9fd3e6d20f2433.jpeg,bf65c51989c69959.jpeg,10,0,0
1636,8901e3995a6c95e3.jpeg,da97a5cd6c4cdedc.jpeg,10,0,0
1637,72733261b09399d1.png,e36567e571b38a80.jpeg,5,4,1
1638,8a2aca552d8b552d.jpeg,cc7c789291a2b252.jpeg,0,7,3
1639,9a51313574c545cb.jpeg,b63705a4a7d3e5cb.jpeg,3,6,1
1640,a9a3a3cbddcd9d99.jpeg,f7e960e557e77f74.jpeg,0,9,1
1641,64cbf336b71b3818.jpeg,c6c64a4e2e161611.jpeg,4,5,1
1642,7736371b2d6554c3.jpeg,c1c189a8d8d8b07a.jpeg,0,10,0
1643,30b0a3797d3b3b7a.jpeg,f3eab293a7e90846.jpeg,10,0,0
1644,3470c006da9cb645.jpeg,395df9ececcc2346.jpeg,0,6,4
1645,1e5988858aa6b694.jpeg,99995351b0b0aaab.jpeg,10,0,0
1646,3230202633db714e.jpeg,dece4a6260c14250.jpeg,4,1,5
1647,36359ae2251d8e1d.jpeg,6ef4b32b69e8d853.jpeg,0,6,4
1648,cd734649ca36bbdb.jpeg,f2fafcb8da2920e4.jpeg,2,3,5
1649,222d4ac69d22ecd8.jpeg,49c0c8482d3ca6e6.jpeg,3,3,4
1650,9b593939f9f9f155.jpeg,9d8fde44c69e58f6.jpeg,1,8,1
1651,c86263d1b0346627.jpeg,f862365d2c343e32.jpeg,10,0,0
1652,7736371b2d6554c3.jpeg,dc5a5e8f7c63c2d6.jpeg,0,10,0
1653,7373b3b7b3b3f3b3.jpeg,8191a3cecce96828.jpeg,0,10,0
1654,036cd8d82e6e6eec.jpeg,4089e5e46b478500.jpeg,0,6,4
1655,656d0d5575f3e274.jpeg,f099d64e4bdb4b5b.jpeg,10,0,0
1656,1e3cd0d83a55cdb2.jpeg,d89998b2d8903333.jpeg,3,1,6
1657,707474e5cd4acdc9.jpeg,98d9c71ff2649871.jpeg,4,3,3
1658,5e5e5ecec6cc3b3f.jpeg,aab2b2622692a8f0.jpeg,8,2,0
1659,6eb8f66266a2effc.jpeg,cef6f6bcccccbc8c.jpeg,1,9,0
1660,8901e3995a6c95e3.jpeg,e3f3f3d9e4d4ecdc.jpeg,2,7,1
1661,00c0e63edacd4c51.jpeg,ecce967b707e77ee.jpeg,6,1,3
1662,242d2c2c9da5e4e4.jpeg,c0e060ecb870677e.jpeg,1,3,6
1663,6b3f24c47474351d.jpeg,b2d1d1c9acd8d8c4.jpeg,10,0,0
1664,4129a96c9a3376b1.jpeg,b8ecccc8d0e79705.jpeg,1,6,3
1665,c35361252d8fefef.jpeg,d9d9f3f2ccf1909d.jpeg,0,10,0
1666,9a8cac682c78f86c.jpeg,fc7c68cc6d130e0c.jpeg,1,9,0
1667,b9189c7c584252ec.jpeg,f0f2debfeeb47ee4.jpeg,1,4,5
1668,d8fc3d9d9cb7f7f6.jpeg,d95a6cbcdc387c68.jpeg,8,2,0
1669,00c6495a5b5b4a2f.jpeg,81c2c888c0f0700f.jpeg,1,5,4
1670,08b7661e352ad515.jpeg,8181693921989b9b.jpeg,8,2,0
1671,636571575d155553.jpeg,fdfff73525a4002b.jpeg,9,0,1
1672,4c4dc3a3ae7a72a1.jpeg,9e9d567672f47551.jpeg,2,3,5
1673,88892f2733e7e3c7.jpeg,999a929230d0d0b4.jpeg,5,1,4
1674,9ae16108cdc58323.jpeg,f8b0bcd85bccc7b2.jpeg,3,3,4
1675,30b1b696e74d3206.jpeg,8e0e8ededf198d09.jpeg,6,0,4
1676,767513bb63b546c7.jpeg,8d0f0c6c64696961.png,0,10,0
1677,1b9f9fefd93e60c0.jpeg,dad498595ab4f414.jpeg,10,0,0
1678,a3c7776f26674fdb.jpeg,b29a3e36569163ca.jpeg,8,0,2
1679,06646168d6dacc81.jpeg,6eb8f66266a2effc.jpeg,1,9,0
1680,0a6d6eebe9cce2e3.jpeg,242d2c2c9da5e4e4.jpeg,2,3,5
1681,313b4fe8e06b9c60.jpeg,3e1331319939143c.png,0,10,0
1682,04763f1793071933.jpeg,4e0e0c4e423c292e.jpeg,8,0,2
1683,1f3f2d45e8d96d49.jpeg,243052736078adec.jpeg,9,1,0
1684,22089cd651c0e672.jpeg,8fc200d9dd1c6c32.jpeg,0,10,0
1685,b554515d55547c6b.jpeg,ff7b3fdd9f1f3cf0.jpeg,6,3,1
1686,6253092c6f123554.jpeg,c9496989990b2808.jpeg,3,6,1
1687,3cb573b23e6edf62.jpeg,8328f8d8ccd0fc8e.jpeg,9,0,1
1688,72322a6e25645213.jpeg,8fbb696562d999b1.jpeg,8,0,2
1689,964f8f1d9d5f6fa1.jpeg,dc5a5e8f7c63c2d6.jpeg,0,10,0
1690,18191b7060044770.jpeg,999387dcde1b3264.jpeg,10,0,0
1691,8c4c6dedcca32a6c.jpeg,9898b2b3e4c49484.jpeg,6,3,1
1692,1399e8eae27b6458.jpeg,f4f4f0f967f8193c.jpeg,1,9,0
1693,ac8c94bcb4f0f22b.jpeg,cdc97979373773f3.jpeg,0,10,0
1694,27a7a2716be0b0b8.jpeg,fbf2b6e139c7cf3f.jpeg,9,0,1
1695,898e86c6ced89c34.jpeg,d44848626458f874.jpeg,6,4,0
1696,52534ada9a061000.jpeg,db1ddb579747cf99.jpeg,7,3,0
1697,a9afbbb167cf45f0.jpeg,bab3af8a82f293d3.jpeg,1,7,2
1698,00080424a6a32322.jpeg,8328f8d8ccd0fc8e.jpeg,1,7,2
1699,c353a477b6900a06.jpeg,da9890d9cda736b7.jpeg,3,4,3
1700,4666e2ca657674bc.jpeg,cf8f8fcfcfe7a76f.jpeg,0,9,1
1701,a1408f9b16323535.jpeg,f3f2d4cadbddded3.jpeg,0,6,4
1702,5b6909078c656969.jpeg,7cbe8ea484c8ccc7.jpeg,0,10,0
1703,06646168d6dacc81.jpeg,1792bc2726757999.png,0,7,3
1704,2f27c715189898a8.jpeg,c9496989990b2808.jpeg,8,1,1
1705,c35361252d8fefef.jpeg,d8d8f8b8405273f3.jpeg,2,3,5
1706,37d9c0041f7f69c3.jpeg,3830a3290c022868.jpeg,9,0,1
1707,32326ac581e5c153.jpeg,a6262e3ec1187232.jpeg,9,1,0
1708,333223191935c858.jpeg,e6a7679ba4ccb185.jpeg,0,6,4
1709,1399e8eae27b6458.jpeg,a4c4c28ce1e26060.jpeg,2,2,6
1710,00002020b4b8b026.jpeg,d44848626458f874.jpeg,1,9,0
1711,66e6e6218dc9e0b9.png,a549596461ebd4fc.jpeg,5,0,5
1712,0c0ea5695be6eeec.jpeg,98787cec62269686.jpeg,7,1,2
1713,4146c73716b5b534.jpeg,4511303e7a5b5b52.jpeg,2,8,0
1714,6176f2f96138feff.jpeg,65b5cb8a0a4a465a.jpeg,0,10,0
1715,22672727040081c4.jpeg,d0c2480141200804.jpeg,9,1,0
1716,d373cfff7f6f6f2d.jpeg,e0f0fcfefafb7bf8.jpeg,5,3,2
1717,22089cd651c0e672.jpeg,dedc5accf0dccffb.jpeg,3,5,2
1718,371f7f5e3e3e9796.jpeg,e4c5c9c9c8a9455c.jpeg,10,0,0
1719,139b9bebbb591189.jpeg,3c4e4ecdc9929294.jpeg,3,6,1
1720,72322a6e25645213.jpeg,c6e4624639ad6e74.jpeg,1,9,0
1721,0000ccc848368900.jpeg,c809098585c96dec.jpeg,10,0,0
1722,2427c9d4b7c6988c.jpeg,3d9dddcfcf573257.jpeg,6,2,2
1723,70605edcf4c3a1cf.jpeg,71e15112383cae55.jpeg,8,1,1
1724,1af0c9aa12963768.jpeg,32327350920144d4.jpeg,9,1,0
1725,087666ea903d7856.jpeg,cce863e360d89062.jpeg,0,10,0
1726,3b36c73371715f7f.jpeg,a1408f9b16323535.jpeg,1,2,7
1727,4146c73716b5b534.jpeg,eee8e1e0eacffdb4.jpeg,7,3,0
1728,0c8a10848cdddc7c.jpeg,4dc919332bd1c3d8.jpeg,9,0,1
1729,2b317173d7e5e5e7.jpeg,ea74b7795931b9e5.png,9,1,0
1730,0000ccc848368900.jpeg,3cb573b23e6edf62.jpeg,6,3,1
1731,22672727040081c4.jpeg,4089e5e46b478500.jpeg,5,2,3
1732,6a64e6e4f472b435.jpeg,c7e6e1cdad69e9ed.jpeg,6,3,1
1733,3469b3d8d9d99b6b.jpeg,6565d2fad04c4ec2.jpeg,1,6,3
1734,0c0ea5695be6eeec.jpeg,fc90848c8cc6f8c5.jpeg,3,6,1
1735,64e3a5f10d000809.jpeg,a9afbbb167cf45f0.jpeg,8,2,0
1736,616175f1f939a596.jpeg,8e8e96969ca4a9b9.jpeg,0,10,0
1737,b18119479772428d.jpeg,f1f3d9e8fe4fe7ad.jpeg,10,0,0
1738,7969c94b656e3670.jpeg,9414848d80e1c142.jpeg,10,0,0
1739,d3478ebc82ce3609.jpeg,f0e8cc8cb1e9fcdb.jpeg,2,6,2
1740,64cbf336b71b3818.jpeg,d3d2daf284b07838.jpeg,2,6,2
1741,3f7d26f4c8c0c6c2.jpeg,6b791d2b6a72626a.jpeg,0,8,2
1742,40635356dcd1b2e6.jpeg,ed76f2b186663438.jpeg,0,10,0
1743,af2baa72b2b85ada.jpeg,c5e8b0304492ded4.jpeg,6,4,0
1744,9968ed6c688928ca.jpeg,cccc9c5cdb49e263.jpeg,10,0,0
1745,2427c9d4b7c6988c.jpeg,565ee81a95b5e424.jpeg,3,6,1
1746,2427c9d4b7c6988c.jpeg,3b36c73371715f7f.jpeg,9,0,1
1747,3d3d1f6b2f3c6c2c.jpeg,b7b48dbc386300d8.jpeg,0,9,1
1748,2d6371732390d1d6.jpeg,b63705a4a7d3e5cb.jpeg,0,7,3
1749,68405eacb44272c2.jpeg,9f8f95b136672383.jpeg,10,0,0
1750,3469b3d8d9d99b6b.jpeg,d0e0f0d2596c3797.jpeg,4,0,6
1751,22672727040081c4.jpeg,fcf6beb4363832b8.jpeg,0,10,0
1752,504826666b64f4f1.jpeg,eb3b426464a68d9d.jpeg,10,0,0
1753,6878d899b5a9abf9.jpeg,97a1a9c382e43f3e.jpeg,7,1,2
1754,136ba3838680d0c0.jpeg,3432390eb6881e92.jpeg,9,0,1
1755,03038b8bbc71c3bb.jpeg,5071e1e8822e7051.jpeg,2,2,6
1756,964f8f1d9d5f6fa1.jpeg,d8e070f2d2302c0c.jpeg,7,2,1
1757,504826666b64f4f1.jpeg,6c3e3a79f9f2f878.jpeg,0,10,0
1758,34b4143c180606e0.jpeg,d1f971ea9a7eeccc.jpeg,1,9,0
1759,1cdcbceee296a6b4.jpeg,616175f1f939a596.jpeg,10,0,0
1760,2b2635b7a6fcfafb.jpeg,a72f4b591b4b5a52.jpeg,1,8,1
1761,a02434302094a2a2.jpeg,dee77b95907909c0.jpeg,0,10,0
1762,149270991a64a484.jpeg,8e0b0bfad96f9e31.jpeg,10,0,0
1763,cfec2dc9c8d05968.jpeg,f131300514262220.jpeg,8,2,0
1764,79e9cc9c86849c92.jpeg,959495959571d386.jpeg,2,7,1
1765,82870f03b3da9b8e.jpeg,c5e8b0304492ded4.jpeg,2,2,6
1766,26961a0b031261a7.jpeg,523292c5a998e0fd.jpeg,8,2,0
1767,8c4c6dedcca32a6c.jpeg,91350f4f53190f07.jpeg,1,7,2
1768,3191dde5a02cc298.jpeg,3b1949795d61753d.jpeg,9,0,1
1769,0c8a10848cdddc7c.jpeg,eee0e1b3929b9adc.jpeg,0,10,0
1770,195b92ca2a270626.jpeg,97466b696970f058.jpeg,10,0,0
1771,0000ccc848368900.jpeg,ac8c94bcb4f0f22b.jpeg,10,0,0
1772,036cd8d82e6e6eec.jpeg,70605edcf4c3a1cf.jpeg,1,8,1
1773,66e6e6218dc9e0b9.png,82a48659759e8b6d.jpeg,5,4,1
1774,9e9d567672f47551.jpeg,c86263d1b0346627.jpeg,0,10,0
1775,9c9eb6b67bdb3327.jpeg,c20d11dad656aa33.jpeg,2,2,6
1776,cccc9c5cdb49e263.jpeg,d4ec1583b8b07159.jpeg,4,1,5
1777,5816145634a0aa8b.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
1778,d0d4daf330d81450.jpeg,f099d64e4bdb4b5b.jpeg,10,0,0
1779,9c969cd7b3f68d80.jpeg,c8d952d6c353d398.jpeg,5,1,4
1780,64a327232a4bdd5e.jpeg,c8c8c8598982d552.jpeg,9,0,1
1781,2a2ac3ce90a4c726.jpeg,3830a3290c022868.jpeg,1,5,4
1782,2dad94e4c4d95548.png,4f0e708ef4e28ef0.jpeg,5,3,3
1783,37d9c0041f7f69c3.jpeg,c9a8e4b65ad97878.jpeg,4,3,3
1784,99995351b0b0aaab.jpeg,9f9fd3e6d20f2433.jpeg,0,10,0
1785,66268fab7b0f971f.jpeg,bcb0c6901a137532.jpeg,7,2,1
1786,0e1606068d2c0c80.jpeg,b63705a4a7d3e5cb.jpeg,10,0,0
1787,030f0a1ae4b32363.jpeg,b070744b9998e8e1.jpeg,1,5,4
1788,3e3a3ab73eb8bc5d.jpeg,854448257ccdc303.jpeg,10,0,0
1789,a75558d8ac9c9c98.jpeg,b9189c7c584252ec.jpeg,10,0,0
1790,00080424a6a32322.jpeg,e4c6607931697676.jpeg,2,6,2
1791,e4e1e3c2c5802121.jpeg,e6e46461eced652d.jpeg,0,10,0
1792,34727a6c666a8dd4.jpeg,679ea1ec6c791d05.jpeg,6,4,0
1793,14e4a4f9f1e7d3fb.jpeg,39b226323af3f1c0.jpeg,0,10,0
1794,1b9f9fefd93e60c0.jpeg,21260448c9d690c6.jpeg,10,0,0
1795,5919392be9895343.jpeg,f8b0bcd85bccc7b2.jpeg,2,4,4
1796,f57d1ca6b2a74918.jpeg,ff46645999c91836.jpeg,1,5,4
1797,171b333333331f37.jpeg,69e1e0f6d61b3430.jpeg,10,0,0
1798,101445020a2e6464.jpeg,85e5e4cc4ccc9bcf.jpeg,4,6,0
1799,707474e5cd4acdc9.jpeg,b7f3d69c3932cc30.jpeg,0,10,0
1800,a686c2e0eca829c2.jpeg,e5c988cbdad8d0b3.jpeg,10,0,0
1801,3191dde5a02cc298.jpeg,c6846171933020fc.jpeg,10,0,0
1802,00aee6e76dc2cbe9.jpeg,30a4f2c0005fcdda.jpeg,5,5,0
1803,63e7c6c86872345c.jpeg,8880a0683a2cf3cd.jpeg,1,8,1
1804,808080a03934250b.jpeg,ca4766520a3f3ef2.jpeg,1,9,0
1805,394bcfcdcfc9c9cb.jpeg,6c8b2336905c4271.jpeg,1,8,1
1806,b2e6e733d8d8d8d9.jpeg,e5c988cbdad8d0b3.jpeg,2,1,7
1807,656769a99cb3a5ac.jpeg,9c969cd7b3f68d80.jpeg,9,0,1
1808,91350f4f53190f07.jpeg,c645c3e2b69fc0f0.jpeg,6,3,1
1809,0c446636268dcd4f.jpeg,6b791d2b6a72626a.jpeg,2,7,1
1810,955d9ecc433b9f6f.jpeg,a7a3ffcb7eb6c6e8.jpeg,0,10,0
1811,0e1e7f7c060a45c6.jpeg,70605edcf4c3a1cf.jpeg,1,8,1
1812,7969c94b656e3670.jpeg,8080bc9f97939c1c.jpeg,10,0,0
1813,8c4c6dedcca32a6c.jpeg,ca799dd9c2e94dec.jpeg,0,10,0
1814,c2d8b0a08ccec680.jpeg,e7c6ecbc3898c1b8.jpeg,1,9,0
1815,109404061c69f6ea.jpeg,8d0f0c6c64696961.png,0,10,0
1816,2333b33970021303.jpeg,d50705645832b591.jpeg,10,0,0
1817,aa2042383d078aa9.jpeg,c4d0c8e524a6b4d8.jpeg,9,1,0
1818,7c6ceeeae1929a9c.jpeg,d9999dd477470f17.jpeg,10,0,0
1819,e028385533361f66.jpeg,f2b2b8b0e0e9e8ec.jpeg,1,10,0
1820,6048854c2a4c4c36.jpeg,f3eab293a7e90846.jpeg,0,1,9
1821,8e8e96969ca4a9b9.jpeg,e3e3f2b1a2e24106.jpeg,10,0,0
1822,ceb7f776f6ad7444.jpeg,d6d0ec64b4a7e34b.jpeg,5,1,4
1823,222d4ac69d22ecd8.jpeg,c888b18565091ad9.jpeg,6,3,1
1824,303c071634eec6c6.jpeg,4953c76c65650f1b.png,0,9,1
1825,65b5cb8a0a4a465a.jpeg,7262646126722230.jpeg,10,0,0
1826,c2080a4ae3221819.jpeg,f4e6e4caca012aeb.jpeg,9,0,1
1827,82870f03b3da9b8e.jpeg,9a1c3c9ec4838689.jpeg,5,1,4
1828,212393d6d2926cdc.jpeg,9999d149f95b31b9.jpeg,0,10,0
1829,4146c73716b5b534.jpeg,d9999dd477470f17.jpeg,7,2,1
1830,222566421391a1a5.jpeg,e448dc96c8373732.jpeg,0,10,0
1831,6872f9f9a61e5074.jpeg,79b1f1e3e43e6ccd.jpeg,2,4,4
1832,2333b33970021303.jpeg,c10b98883a305199.jpeg,10,0,0
1833,030f0a1ae4b32363.jpeg,e246c6e1912f1f8d.jpeg,0,10,0
1834,1d99b0b8f8b879b8.jpeg,d50705645832b591.jpeg,10,0,0
1835,20a686aca4cd9d96.jpeg,c88c8ce8c06c6812.jpeg,1,3,6
1836,496160383b060a93.jpeg,b7b48dbc386300d8.jpeg,1,9,0
1837,8ccc56114be6f614.jpeg,b3939b9b83828590.jpeg,0,10,0
1838,98d9c71ff2649871.jpeg,e9e9e9e16b6bd8cd.jpeg,0,10,0
1839,a9a3a3cbddcd9d99.jpeg,b2dad8f239b9abf3.jpeg,0,7,3
1840,41e737465b73b3f3.jpeg,76ccc8c89cb6f633.jpeg,0,10,0
1841,c99938305552565e.jpeg,ebcb4b43d4d473da.jpeg,6,4,0
1842,0719252465c9f4ee.jpeg,41e737465b73b3f3.jpeg,6,1,3
1843,0e0e0e5627abdb81.jpeg,d4394985b66ba1a1.jpeg,1,7,2
1844,0787e6ac8c99699e.jpeg,38a496340c618e7c.jpeg,9,1,0
1845,2c6868d161c4c356.jpeg,91350f4f53190f07.jpeg,1,8,1
1846,0e16b469c127ced8.jpeg,e07e929848c14367.jpeg,2,4,4
1847,6178783164f2f219.jpeg,c7e7e76602cbf924.jpeg,0,10,0
1848,99995351b0b0aaab.jpeg,bebf3ab3f937ecfc.jpeg,3,5,2
1849,b2dad8f239b9abf3.jpeg,c85b92908798d0f9.jpeg,4,4,2
1850,c4c13c06f271c990.jpeg,d95a6cbcdc387c68.jpeg,8,1,1
1851,20c4809212222aca.jpeg,371f7f5e3e3e9796.jpeg,2,8,0
1852,6c688c4d60d14b29.jpeg,dee77b95907909c0.jpeg,6,4,0
1853,c565636d6dad6be5.jpeg,c7722c9e984ce86c.jpeg,2,7,1
1854,293d0d278c56d2f0.jpeg,3e36368c91964c44.jpeg,0,10,0
1855,1f1f9e7dbffee2a0.jpeg,90c0013158c96c38.jpeg,9,0,1
1856,959495959571d386.jpeg,9898b2b3e4c49484.jpeg,6,3,1
1857,1f3f2d45e8d96d49.jpeg,649c05452018a5f4.jpeg,4,6,0
1858,0400c84ccc4c48b2.jpeg,d50705645832b591.jpeg,6,0,4
1859,303c071634eec6c6.jpeg,3e36368c91964c44.jpeg,0,10,0
1860,7c4507addae0d0c0.jpeg,c2f2defeba77d9d9.jpeg,7,3,0
1861,707474e5cd4acdc9.jpeg,c7cfef9ebd7c525b.jpeg,2,3,5
1862,00c0a19794626001.jpeg,2622f0d0dac89e9e.jpeg,1,8,1
1863,00002020b4b8b026.jpeg,9943534242484a4a.png,0,10,0
1864,ceb7f776f6ad7444.jpeg,e405c6e029b0e792.jpeg,4,1,5
1865,8d0f0c6c64696961.png,cce863e360d89062.jpeg,10,0,0
1866,44004d4893990091.jpeg,9a51313574c545cb.jpeg,10,0,0
1867,d373cfff7f6f6f2d.jpeg,fdf0f2d1579290a0.jpeg,5,4,1
1868,121f1e1513131265.jpeg,9ae16108cdc58323.jpeg,7,2,1
1869,64271bd8d8707171.jpeg,7262646126722230.jpeg,9,0,1
1870,4dc919332bd1c3d8.jpeg,e405c6e029b0e792.jpeg,0,0,10
1871,49c0c8482d3ca6e6.jpeg,e3ee62b595420b9b.jpeg,0,10,0
1872,13137376366e3713.jpeg,9f06662733333333.jpeg,0,10,0
1873,82e168e961da0f0c.jpeg,8e9ccd6945492db9.png,0,9,1
1874,0204336268d89e24.jpeg,20c4809212222aca.jpeg,0,10,0
1875,61c7cb43c6ac1aba.jpeg,ed76f2b186663438.jpeg,0,10,0
1876,c86263d1b0346627.jpeg,fdf0f2d1579290a0.jpeg,10,0,0
1877,e0d0797e5e16a6ae.jpeg,f3e7e7e5e7c5e1ee.jpeg,9,0,1
1878,72322a6e25645213.jpeg,ac8c94bcb4f0f22b.jpeg,9,0,1
1879,18003d5ee6f80069.jpeg,c8c8c8598982d552.jpeg,2,2,6
1880,222d4ac69d22ecd8.jpeg,404606242e3a2612.jpeg,7,0,3
1881,8e6ad2bbbbb19199.jpeg,e3f9f0e9a3a2b927.jpeg,10,0,0
1882,0420b130c7b4664f.jpeg,d0e0f0d2596c3797.jpeg,4,2,4
1883,0a6d6eebe9cce2e3.jpeg,7979797a7a5e5ed6.jpeg,1,8,1
1884,977e5e64696b6969.jpeg,f4f4f0f967f8193c.jpeg,9,0,1
1885,523292c5a998e0fd.jpeg,a5a636a6a637f567.jpeg,0,10,0
1886,2b2635b7a6fcfafb.jpeg,6a64e6e4f472b435.jpeg,9,0,1
1887,32334efef09c8a90.jpeg,e4e4e6d2f3f2d6cc.jpeg,0,10,0
1888,8c4fd93931381e17.jpeg,cce863e360d89062.jpeg,0,9,1
1889,68405eacb44272c2.jpeg,e0f0fcfefafb7bf8.jpeg,10,0,0
1890,a6262e3ec1187232.jpeg,f3f2d4cadbddded3.jpeg,7,2,1
1891,34611b8bc3abc9e5.jpeg,3cac089e654b66b3.jpeg,8,2,0
1892,43c7933162e2ad96.jpeg,ad1f79c16799271a.jpeg,10,0,0
1893,854448257ccdc303.jpeg,977e5e64696b6969.jpeg,0,9,1
1894,8181693921989b9b.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
1895,9c96a268cc803676.png,cdc97979373773f3.jpeg,3,6,1
1896,3b9919a9cccecb1c.jpeg,d9999dd477470f17.jpeg,10,0,0
1897,68b1bdac2c56929c.jpeg,732d2a7bd9b8fcb5.jpeg,7,1,2
1898,342015476e7f7e7f.jpeg,3a96b6b2d3bc2ef0.jpeg,0,10,0
1899,e1c4dc5868581018.jpeg,f37164a4d456dbf8.jpeg,3,4,3
1900,80c4c1c76ccc18d9.jpeg,9a4c4c646435b61a.jpeg,2,5,3
1901,9d8fde44c69e58f6.jpeg,f131300514262220.jpeg,2,7,1
1902,e6e8889fc36413b3.jpeg,f3f9eca8a2f2f1e9.jpeg,4,3,3
1903,cef6f6bcccccbc8c.jpeg,e0d0797e5e16a6ae.jpeg,10,0,0
